id	symbol	description	A2_rep1	A2_rep2	B2_rep1	B2_rep2	C2_rep1	C2_rep2	D3_rep1	D3_rep2	pUC57_rep1	pUC57_rep2
ENSG00000104611	SH2D4A	"SH2 domain containing 4A"	947.302527124788	678.206793346124	954.316445506428	652.175547618433	941.728144144581	590.173306320083	746.926739157263	656.25343961302	913.328552980765	643.258505810452
ENSG00000104613	INTS10	"integrator complex subunit 10"	1506.97644418814	1222.72859377306	1424.74465101347	1178.49265622278	1520.99499260985	1285.73470305447	1401.99624019555	1219.1730567033	1520.04894308321	1201.12871438943
ENSG00000104626	ERI1	"exoribonuclease 1"	1030.86739052571	899.928245016972	1021.61661796809	901.032006578098	1097.45225636236	1096.03614030873	938.687104865502	1016.46366091172	1030.90498832182	946.386960982191
ENSG00000104635	SLC39A14	"solute carrier family 39 member 14"	16736.1461296998	22644.9335566771	16781.9710050411	21006.9176390779	17243.7605296324	21297.4275285814	21110.4024976359	20428.4404046648	17728.057993882	19014.5506551625
ENSG00000104643	MTMR9	"myotubularin related protein 9"	290.019231803215	322.800348756088	292.082748483632	344.680497754479	292.653935029962	361.330595706173	278.924168302892	304.793264175825	293.616291569919	365.746539808155
ENSG00000104660	LEPROTL1	"leptin receptor overlapping transcript like 1"	1561.7500521316	939.05556001771	1435.51267860734	1131.2957415925	1398.83211147349	1482.96098654409	1301.4226218171	1481.67443254851	1352.4538032048	1545.52817988971
ENSG00000104671	DCTN6	"dynactin subunit 6"	808.964055780397	280.412424171955	755.780936744512	351.831545425733	812.181792170308	528.445996220278	476.048460324647	533.752797551923	744.434225971519	479.597602783456
ENSG00000104679	R3HCC1	"R3H domain and coiled-coil containing 1"	573.718431920646	634.188563970293	554.55342108413	606.408842522402	583.965420816668	535.973716964157	542.427048454422	526.461092667334	608.019577233283	492.405847368177
ENSG00000104687	GSR	"glutathione-disulfid	symbol	descriptione reductase"	9588.19029307773	10973.5815529153	8927.36787704003	10293.2180180041	9656.90863136713	9469.87269579929	8890.03737386549	9321.71552445871	9686.08965398022	9643.18503400801
ENSG00000104689	TNFRSF10A	"TNF receptor superfamily member 10a"	316.703810032082	477.679303967342	302.177774352882	453.376422357551	328.228839976265	415.530185062099	366.758461686735	366.043585206373	330.643124798869	442.596007316483
ENSG00000104691	UBXN8	"UBX domain protein 8"	425.548800176146	272.260900213468	388.321995103814	337.529450083224	396.693751382357	463.707597822922	328.540486702926	424.377224283086	455.365089359542	424.095209582997
ENSG00000104695	PPP2CB	"protein phosphatase 2 catalytic subunit beta"	1060.36087172604	1009.1586660607	1138.71891805139	1091.24987463347	1040.39816352395	1434.78357378326	1248.45384947112	1458.34097691782	1087.41962851337	1546.9513181769
ENSG00000104714	ERICH1	"glutamate rich 1"	136.231794115796	158.139564794649	112.391288010983	145.881372493597	132.231250460786	102.377002116749	121.358832843326	113.75059619959	138.363429434497	157.96834987823
ENSG00000104731	KLHDC4	"kelch domain containing 4"	303.361520917649	433.661074591512	287.371736411315	333.238821480471	293.325159651591	239.38151965534	278.253677513702	284.376490498975	326.095969840927	277.511966002297
ENSG00000104738	MCM4	"minichromosome maintenance complex component 4"	6298.9649134984	6522.84947158135	5935.20220939435	5766.60484209982	6649.8223264721	5570.51335047017	6989.86647730204	5242.73581201957	6981.83164113603	5269.88107746925
ENSG00000104756	KCTD9	"potassium channel tetramerization domain containing 9"	815.284087466181	629.297649595201	969.795485172611	715.104767125474	776.606887224006	797.938398851132	765.029990465384	777.295740697199	789.256181985511	870.960631761054
ENSG00000104760	FGL1	"fibrinogen like 1"	2674.77785457251	1237.40133689834	2849.48930202695	1377.29178148366	2854.71831578539	1690.72607907514	2776.50235803432	1722.30069373995	2749.7295624236	1571.14466905916
ENSG00000104763	ASAH1	"N-acylsphingosine amid	symbol	descriptionohydrolase 1"	2292.76705045399	2298.72975629335	2257.9207860889	2515.73857074742	2339.88903099644	3259.50308209944	1784.84648082283	3151.47485111941	2183.28397337721	3157.94385927742
ENSG00000104765	BNIP3L	"BCL2 interacting protein 3 like"	1464.84289961624	1170.55884043874	1440.22369067966	1278.60732362035	1457.22865355516	1513.0718695196	1477.09120858479	1598.34171070193	1479.12454846174	1347.71195797013
ENSG00000104774	MAN2B1	"mannosid	symbol	descriptionase alpha class 2B member 1"	1038.59187369723	1315.65596689981	954.989447231044	1367.28031474391	1039.05571428069	1085.4973312673	1097.59342190345	1071.8806180346	983.484658046144	1001.88935418265
ENSG00000104805	NUCB1	"nucleobindin 1"	2785.72952194517	4802.87791634058	2619.32271220805	4283.47755508159	2764.77421648719	3279.07515603352	3080.90517632641	3322.1007454188	2808.84257687683	3249.02470965766
ENSG00000104812	GYS1	"glycogen synthase 1"	749.274867636878	1074.37085772859	703.959803949029	948.228921208379	757.141373196783	862.676797248488	889.741277254658	886.671313966035	748.981380929461	907.962227228027
ENSG00000104823	ECH1	"enoyl-CoA hydratase 1"	1668.48836504707	1403.69242565147	1650.87323048467	1370.14073381241	1616.30888888108	1382.08952857611	1440.88470596854	1448.1325900794	1526.54487873741	1408.90690431935
ENSG00000104824	HNRNPL	"heterogeneous nuclear ribonucleoprotein L"	5057.42980011321	5660.41823677342	4693.51402747661	5669.35059377076	5544.3153746502	5579.54661536282	6688.1456221667	5522.73727958779	5568.31604278173	5581.54836236414
ENSG00000104825	NFKBIB	"NFKB inhibitor beta"	370.775192232682	542.891495635238	348.614893351431	533.468156275604	338.29720930069	441.124435591286	313.119198551564	418.543860375415	309.206537140003	419.825794721423
ENSG00000104835	SARS2	"seryl-tRNA synthetase 2, mitochondrial"	150.978534715959	330.951872714575	159.501408734149	251.716878028167	168.477380028717	231.853798911461	203.829199913652	231.876215329934	181.236604752229	233.394679099367
ENSG00000104852	SNRNP70	"small nuclear ribonucleoprotein U1 subunit 70"	4110.12727298842	4072.50136966014	3394.62069896645	3611.27907398365	4037.41609909455	2726.54045343283	3305.51959070495	2804.38969861297	4126.21832754895	2635.65210787822
ENSG00000104853	CLPTM1	"CLPTM1, transmembrane protein"	2430.40329605552	2271.0145748345	2373.67708272297	2352.69468384281	2509.70886026842	2088.18973435193	2282.35064640155	2072.30252820022	2281.37260175565	2304.06088696266
ENSG00000104856	RELB	"RELB proto-oncogene, NF-kB subunit"	303.361520917649	598.32185855295	277.949712266682	636.443242741672	277.21576873251	460.696509525371	351.337173535373	503.127637036648	241.648806336305	490.982709080986
ENSG00000104859	CLASRP	"CLK4 associating serine/arginine rich protein"	715.568031979361	780.915995223061	606.374553879613	727.976652933733	624.910122735998	591.678850468859	558.518827394973	584.794731744046	682.073243691183	545.061963994254
ENSG00000104866	PPP1R37	"protein phosphatase 1 regulatory subunit 37"	710.652451779307	1393.91059690129	621.18059182118	1202.80621830505	643.704412141592	913.865298306863	856.216737795175	860.421176381515	717.151296223872	879.499461484201
ENSG00000104870	FCGRT	"Fc fragment of IgG receptor and transporter"	776.66167160861	1030.35262835276	699.248791876713	978.263321427649	778.620561088891	933.437372240947	883.706860151951	996.046887234872	830.180576606983	970.580311864442
ENSG00000104872	PIH1D1	"PIH1 domain containing 1"	1421.30490355861	1416.73486398505	1308.31535265479	1320.08340011363	1339.76434477019	1177.33552434261	1235.04403368732	1141.88098492665	1347.90664824686	1057.39174738311
ENSG00000104880	ARHGEF18	"Rho/Rac guanine nucleotid	symbol	descriptione exchange factor 18"	412.908736804578	908.079768975459	473.120212405514	818.079853591543	460.460090437051	608.239836105392	533.040177405767	589.1697546748	483.29761267261	503.790953665708
ENSG00000104884	ERCC2	"ERCC excision repair 2, TFIIH core complex helicase subunit"	811.070733008992	1005.8980564773	800.199050569212	1051.20400767445	814.866690656822	852.137988207058	937.346123287122	842.921084658501	804.846427555596	879.499461484201
ENSG00000104885	DOT1L	"DOT1 like histone lysine methyltransferase"	1775.22667796254	2509.03907442232	1809.70163749421	2222.54561622597	1776.73157345025	1240.56837859119	1868.65782947154	1512.29959306378	1731.81644541018	1629.493338834
ENSG00000104886	PLEKHJ1	"pleckstrin homology domain containing J1"	415.015414033172	652.121916678965	364.766934742231	649.315128549931	424.21396086912	468.224230269249	476.048460324647	481.252522382881	408.594352649289	496.675262229751
ENSG00000104889	RNASEH2A	"ribonuclease H2 subunit A"	758.403802294122	565.715762719002	720.111845339829	566.362975563376	685.32033868255	645.878439824785	704.685819438316	536.669479505758	812.641550340638	613.372601779435
ENSG00000104897	SF3A2	"splicing factor 3a subunit 2"	1038.59187369723	1118.38908710443	866.153219581645	1025.46023605793	1043.75428663209	680.505955246626	973.552625903363	800.629196327884	1033.5033625835	808.342547124638
ENSG00000104904	OAZ1	"ornithine decarboxylase antizyme 1"	8158.45868060473	6855.43164908762	7710.5807589331	7199.67479541928	8511.12820224753	8777.32238736246	8430.0806924814	8042.75048770179	8631.14970373785	8128.9658964365
ENSG00000104907	TRMT1	"tRNA methyltransferase 1"	700.119065636333	911.340378558854	689.153766007463	870.997606358828	759.826271683297	718.144558966019	716.75465364373	749.58726213576	715.852109093032	741.455047626649
ENSG00000104915	STX10	"syntaxin 10"	660.092198293032	536.370276468449	614.450574575013	512.01501326184	654.444006087645	427.574538252305	570.587661600387	495.835932152059	617.113887149165	444.019145603675
ENSG00000104946	TBC1D17	"TBC1 domain family member 17"	415.015414033172	528.218752509962	389.667998553048	542.04941348111	396.022526760729	454.674332930268	461.968153751665	424.377224283086	355.327680284835	428.364624444571
ENSG00000104957	CCDC130	"coiled-coil domain containing 130"	251.396815945644	311.388215214206	232.185594992749	288.902325918692	230.901269840154	239.38151965534	209.193126227169	208.542759699248	239.700025640044	229.125264237794
ENSG00000104960	PTOV1	"prostate tumor overexpressed 1"	1094.76993312642	1791.70496607546	1053.92070074969	1676.20557414211	1089.39756090282	1395.63942591509	1507.93378488751	1494.79950134077	1136.13914591988	1441.63908492475
ENSG00000104964	AES	"amino-terminal enhancer of split"	3530.79103512486	3252.45805943634	3155.03208500291	2899.03472592667	3530.64150976514	2803.32320502039	3645.45842082409	2677.51403362112	3455.83776803533	2642.76779931418
ENSG00000104969	SGTA	"small glutamine rich tetratricopeptid	symbol	descriptione repeat containing alpha"	1634.78152938955	1558.57138086273	1571.45902697991	1344.39696219589	1563.95336839406	1090.01396371362	1426.13390860637	1105.42246050371	1644.12131407846	1184.05105494313
ENSG00000104973	MED25	"mediator complex subunit 25"	346.197291232409	531.479362093356	286.025732962082	407.60971726152	328.900064597894	341.758521772089	356.030609059701	322.293355898839	320.899221317566	314.513561469269
ENSG00000104979	C19orf53	"chromosome 19 open reading frame 53"	925.533529095975	612.994601678227	784.720010903029	617.85051879641	986.70019379368	841.599179165628	868.956062789779	835.629379773912	930.867579247109	826.843344858125
ENSG00000104980	TIMM44	"translocase of inner mitochondrial membrane 44"	1205.72160049908	1291.20139502435	1164.96598531144	1244.28229479833	1190.08125414707	940.965092984826	972.882135114173	1017.92200188864	1129.64321026568	962.041482141295
ENSG00000104998	IL27RA	"interleukin 27 receptor subunit alpha"	174.854209973367	267.369985838376	166.231425980316	231.693944548654	228.887595975269	213.787269126152	268.196315675858	223.126169468427	218.263437981178	229.125264237794
ENSG00000105011	ASF1B	"anti-silencing function 1B histone chaperone"	815.986313209046	538.000581260146	753.088929846046	543.479623015361	828.962407711017	731.694456305001	859.569191741124	710.212055758979	808.094395382697	700.184037298102
ENSG00000105053	VRK3	"vaccinia related kinase 3"	544.927176463184	614.624906469925	499.367279665564	564.932766029125	539.664595789197	581.140041427429	544.438520821991	543.961184390347	544.359407822106	545.061963994254
ENSG00000105058	FAM32A	"family with sequence similarity 32 member A"	1212.74385792773	976.55257022675	1081.51377145898	863.846558687573	1215.58778976895	965.053799365238	1017.13452720069	914.379792527474	1202.39768959274	925.039886674322
ENSG00000105063	PPP6R1	"protein phosphatase 6 regulatory subunit 1"	2402.31426634092	3373.10061402195	2273.39982575509	2916.19724033768	2386.2035298888	2074.63983701294	2408.4029147692	2216.67828491509	2346.98155186309	2191.63296227455
ENSG00000105085	MED26	"mediator complex subunit 26"	150.276308973095	141.836516877675	160.847412183382	153.032420164852	157.066561461035	127.971252645936	148.848955200101	140.000733784111	154.603268570001	150.852658442274
ENSG00000105088	OLFM2	"olfactomedin 2"	222.605560488182	335.842787089667	211.322541529632	326.087773809216	203.381060353391	257.448049440648	229.307849902858	306.251605152743	197.476443887733	284.627657438253
ENSG00000105127	AKAP8	"A-kinase anchoring protein 8"	867.951018181051	996.116227727119	759.818947092212	856.695511016318	902.125891468508	695.561396734383	846.82986674652	737.920534320418	847.070009307907	707.299728734058
ENSG00000105135	ILVBL	"ilvB acetolactate synthase like"	342.686162518085	751.570508972507	366.112938191464	677.91931923495	375.21456349025	490.807392500885	679.207169449109	500.210955082813	399.500042733407	579.217282886845
ENSG00000105136	ZNF419	"zinc finger protein 419"	246.48123574559	264.109376254981	230.839591543515	268.879392439178	242.983313029464	270.99794677963	246.740610421789	287.293172452811	249.443929121347	290.320210587018
ENSG00000105171	POP4	"POP4 homolog, ribonuclease P/MRP subunit"	622.172008178326	384.751930840589	594.260522836513	429.062860275285	646.389310628105	582.645585576204	480.071405059785	554.169571228772	634.65291341551	506.63723024009
ENSG00000105173	CCNE1	"cyclin E1"	379.201901147061	330.951872714575	358.709919220681	307.495049863954	415.488040787951	385.419302086585	370.781406421873	371.876949114044	416.389475434332	401.324996987937
ENSG00000105176	URI1	"URI1, prefoldin like chaperone"	1704.30187793318	1356.41358669225	1545.88496144447	1227.11978038731	1573.35051309686	1281.21807060814	1426.13390860637	1208.96466986487	1740.26116176065	1157.0114274865
ENSG00000105185	PDCD5	"programmed cell death 5"	1774.52445221967	678.206793346124	1623.95316150001	828.091320331299	1788.81361663956	1370.04517538591	1424.1224362388	1264.38162698775	1822.75954456901	1326.36488366226
ENSG00000105186	ANKRD27	"ankyrin repeat domain 27"	860.928760752401	1322.1771860666	886.343271320145	1344.39696219589	854.468943332895	1186.36878923527	978.91655221688	1293.54844652611	885.396029667697	1164.12711892245
ENSG00000105193	RPS16	"ribosomal protein S16"	3332.06114989408	1402.06212085977	3132.82302809056	1747.71605085466	3903.84239939051	1821.70842001862	6149.07102765822	2435.42943145276	3181.70928342801	2723.88668168408
ENSG00000105197	TIMM50	"translocase of inner mitochondrial membrane 50"	1822.97802847735	1817.78984274262	1675.10129257087	1721.97227923814	1819.68994923447	1663.62628439717	1740.59408873632	1612.92512047111	1840.29857083535	1603.87684966456
ENSG00000105202	FBL	"fibrillarin"	1548.40776301717	1860.17776732675	1669.04427704932	1641.88054532009	1664.63706163832	1550.71047323899	2284.36211876912	1488.9661374331	1678.54977304573	1622.37764739804
ENSG00000105220	GPI	"glucose-6-phosphate isomerase"	6013.86126189524	6423.40087928781	5906.26313523583	5936.79977667569	6257.15592281952	5635.25174886753	6972.43371678311	6114.82371621643	6149.70228383279	6133.72601779435
ENSG00000105221	AKT2	"AKT serine/threonine kinase 2"	1921.28963247844	2386.76621504501	1734.32544433714	2238.27792110273	1909.63404853267	1848.80821469659	2134.84267277983	1952.71856809296	1872.12865554094	1990.97046378058
ENSG00000105223	PLD3	"phospholipase D family member 3"	2104.57055136619	2334.59646171069	2025.73519109615	2218.25498762322	1920.37364247872	2231.21642848562	1872.01028341749	2034.38566280036	1759.09937515783	2073.51248443767
ENSG00000105229	PIAS4	"protein inhibitor of activated STAT 4"	791.408412208774	916.231292933946	755.780936744512	823.800691728546	821.578936873105	731.694456305001	774.416861514039	721.878783574322	764.571626499545	688.798931000572
ENSG00000105248	CCDC94	"coiled-coil domain containing 94"	621.469782435461	652.121916678965	555.899424533363	562.072346960623	621.553999627856	415.530185062099	486.776312951682	436.043952098429	636.601694111771	434.057177593336
ENSG00000105254	TBCB	"tubulin folding cofactor B"	921.320174638785	670.055269387637	860.769205784712	635.013033207421	885.345275927799	728.683368007449	789.838149665401	783.12910460487	984.783845176984	789.841749391152
ENSG00000105258	POLR2I	"RNA polymerase II subunit I"	492.962471491179	311.388215214206	473.120212405514	281.751278247437	534.29479881617	331.219712730659	384.191222205666	316.459991991167	509.281355289416	327.321806053991
ENSG00000105281	SLC1A5	"solute carrier family 1 member 5"	3530.08880938199	6283.19466720183	3721.02653540553	6224.27189306013	3556.81927000865	5121.861194135	5016.61208471692	5127.52687484306	3436.99955463814	5254.22655631015
ENSG00000105287	PRKD2	"protein kinase D2"	301.254843689054	433.661074591512	315.637808845215	444.795165152045	292.653935029962	275.514579225957	331.222449859684	328.12671980651	264.384581126011	337.28377406433
ENSG00000105289	TJP3	"tight junction protein 3"	238.054526831211	598.32185855295	245.645629485082	489.131660713824	237.613516056437	453.168788781492	230.648831481238	428.752247213839	220.212218677439	453.981113614013
ENSG00000105298	CACTIN	"cactin, spliceosome C complex subunit"	796.323992408828	1118.38908710443	695.210781529012	958.240387948136	710.155649682799	618.778645146822	762.348027308625	698.545327943636	777.563497807948	601.987495481905
ENSG00000105321	CCDC9	"coiled-coil domain containing 9"	174.151984230502	299.976081672324	165.558424255699	303.204421261201	222.846574380614	152.059959026348	244.05864726503	182.292622114728	218.913031546599	213.47074307869
ENSG00000105323	HNRNPUL1	"heterogeneous nuclear ribonucleoprotein U like 1"	5530.72995080417	6278.30375282674	5077.79801223272	5629.30472681173	5561.09599019091	4683.74784684127	5752.81097124715	4732.31647009833	5649.51523845925	4781.74464496265
ENSG00000105325	FZR1	"fizzy and cell division cycle 20 related 1"	571.611754692051	771.134166472876	503.405290013264	683.640157371953	522.883980248488	520.9182754764	652.387537881524	538.127820482676	550.855343476308	542.215687419872
ENSG00000105327	BBC3	"BCL2 binding component 3"	123.591730744227	296.715472088929	112.391288010983	311.785678466707	108.738388703793	216.798357423704	122.029323632515	208.542759699248	87.6951313317235	224.85584937622
ENSG00000105329	TGFB1	"transforming growth factor beta 1"	383.415255604251	418.988331466235	362.747929568381	403.319088658768	382.598034328162	325.197536135556	293.674965665064	331.043401760345	321.548814882986	395.632443839172
ENSG00000105341	DMAC2	"distal membrane arm assembly complex 2"	883.399984524079	810.261481473614	820.389102307712	776.603777098265	886.687725171056	716.639014817243	842.136431222193	749.58726213576	841.223667219125	792.688025965534
ENSG00000105355	PLIN3	"perilipin 3"	1297.01094707152	2002.01428420442	1134.00790597908	1956.5266428553	1339.76434477019	1829.2361407625	1493.85347831453	1678.55046443241	1269.95542039644	1828.73269904077
ENSG00000105357	MYH14	"myosin heavy chain 14"	992.244974668143	1912.34752066106	915.955347203278	1473.11582027848	936.358347171554	949.99835787748	929.300233816847	1117.08918831905	965.296038214379	912.231642089601
ENSG00000105364	MRPL4	"mitochondrial ribosomal protein L4"	999.267232096792	908.079768975459	972.487492071078	945.368502139877	987.371418415309	927.415195645845	948.073975914157	847.296107589254	989.331000134925	913.654780376792
ENSG00000105372	RPS19	"ribosomal protein S19"	9748.29776245093	13546.2025142138	10158.2880313639	13320.9716020133	10472.4465466456	12643.5597614185	13313.9356009388	12387.14825794	11040.4922378813	12081.0209199666
ENSG00000105373	NOP53	"NOP53 ribosome biogenesis factor"	2036.45465430829	2403.06926296199	1926.13093585289	2282.61441666451	1954.60609818177	1588.34907695839	1959.84457680133	1675.63378247858	1901.36036598485	1592.49174336702
ENSG00000105379	ETFB	"electron transfer flavoprotein beta subunit"	1594.05243630339	2222.10543108357	1526.36791143059	2075.23403419813	1575.36418696175	1901.50225990374	1615.88280194704	1846.25967677796	1638.27497198968	1840.1178053383
ENSG00000105393	BABAM1	"BRISC and BRCA1 A complex member 1"	797.026218151693	792.328128764943	724.149855687529	709.383928988471	798.757299737741	791.91622225603	760.336554941056	768.545694835692	802.248053293915	735.762494477884
ENSG00000105397	TYK2	"tyrosine kinase 2"	1070.19203212615	1356.41358669225	994.023547258811	1241.42187572982	1071.27449611885	937.954004687275	995.678821946621	949.379975973502	1006.87002640127	851.036695740376
ENSG00000105398	SULT2A1	"sulfotransferase family 2A member 1"	572.313980434916	857.540320432839	547.823403837963	805.207967783284	622.225224249484	984.625873299322	667.138335243696	908.546428619803	652.841533247275	922.193610099939
ENSG00000105401	CDC37	"cell division cycle 37"	2524.50154559942	2393.2874342118	2168.41155671489	2138.16325370517	2531.85927278215	1815.68624342352	2007.44942283379	1891.46824706241	2498.33685260599	1892.77392196438
ENSG00000105402	NAPA	"NSF attachment protein alpha"	1580.71014718895	1680.84424024003	1407.24660617344	1600.40446882681	1557.91234679941	1507.0496929245	1318.18489154684	1512.29959306378	1542.13512430749	1552.64387132567
ENSG00000105404	RABAC1	"Rab acceptor 1"	319.512713003542	513.546009384685	372.842955437631	544.909832549611	326.21516611138	572.106776534774	385.532203784045	469.585794567539	313.104098532524	520.868613112003
ENSG00000105429	MEGF8	"multiple EGF like domains 8"	947.302527124788	2484.58450254686	943.548417912561	2073.80382466388	992.069990766707	1315.84558602998	1515.3091835686	1236.67314842631	1000.37409074707	1231.01461842044
ENSG00000105438	KDELR1	"KDEL endoplasmic reticulum protein retention receptor 1"	3065.21536760541	2319.92371858542	2933.61451760403	2544.34276143244	3102.40020116625	2947.85544330286	3235.78854862922	3058.14102859667	3059.58569312902	3066.86300889717
ENSG00000105443	CYTH2	"cytohesin 2"	570.909528949186	929.273731267525	535.709372794863	923.915359126113	583.29419619504	691.044764288056	553.825391870646	784.587445581788	594.378112359459	801.226855688682
ENSG00000105447	GRWD1	"glutamate rich WD repeat containing 1"	1695.17294327594	2161.78415379077	1609.14712355844	1946.51517611554	1721.69115447673	1761.48665406759	1816.35954791475	1611.46677949419	1801.97255047556	1568.29839248477
ENSG00000105483	CARD8	"caspase recruitment domain family member 8"	555.460562606158	554.30362917712	583.492495242647	586.385909042889	561.143783681304	582.645585576204	584.66796817337	609.586528351649	582.035834616476	594.871804045949
ENSG00000105486	LIG1	"DNA ligase 1"	1091.2588044121	1609.11082940535	999.407561055744	1291.47920942861	1172.62941398473	1031.29774191137	1253.81777578463	1000.42191016563	1216.68874803199	1010.4281839058
ENSG00000105514	RAB3D	"RAB3D, member RAS oncogene family"	552.651659634698	577.127896260884	590.89551421343	503.433756056334	502.747241599637	403.485831871893	738.210358897798	469.585794567539	535.265097906223	465.366219911543
ENSG00000105518	TMEM205	"transmembrane protein 205"	385.521932832845	340.733701464759	374.188958886864	364.703431233992	389.981505166074	400.474743574342	492.140239265199	449.169020890689	381.311422901642	398.478720413554
ENSG00000105520	PLPPR2	"phospholipid	symbol	description phosphatase related 2"	153.787437687419	205.418403753874	172.961443226482	165.90430597311	205.394734218276	156.576591472675	223.273432800151	153.125802576371	161.748797789623	177.892285898908
ENSG00000105552	BCAT2	"branched chain amino acid	symbol	description transaminase 2"	549.842756663238	627.667344803504	506.770298636347	596.397375782646	623.567673492741	523.929363773951	666.467844454506	567.294640021033	586.582989574417	582.063559461227
ENSG00000105556	MIER2	"MIER family member 2"	312.490455574893	422.24894104963	272.565698469748	393.307621919011	320.174144516725	298.097741457593	286.970057773168	291.668195383564	292.966698004499	323.052391192417
ENSG00000105568	PPP2R1A	"protein phosphatase 2 scaffold subunit Aalpha"	2549.78167234255	4773.53243009002	2488.76037763242	4373.5807557394	2623.14582132361	3727.72731236869	4154.36092981903	3667.72755694832	2614.6141008162	3849.58906685237
ENSG00000105576	TNPO2	"transportin 2"	1471.86515704489	2096.57196212287	1489.35281657667	1789.19212734794	1460.5847766633	1558.23819398287	1645.38439667139	1599.80005167885	1460.28633506455	1535.56621187937
ENSG00000105583	WDR83OS	"WD repeat domain 83 opposite strand"	804.750701323207	727.115937097046	749.050919498346	796.626710577778	877.961805089887	1291.75687964957	1147.88023109267	1176.88116837268	869.805784097613	1152.74201262492
ENSG00000105607	GCDH	"glutaryl-CoA dehydrogenase"	398.864221947279	555.933933968818	371.496951988398	500.573336987832	371.858440382108	430.585626549856	539.745085297663	441.8773160061	385.208984294163	429.787762731762
ENSG00000105612	DNASE2	"deoxyribonuclease 2, lysosomal"	234.543398116886	283.67303375535	254.394651905098	287.472116384441	257.750254705288	258.953593589424	219.920978854203	277.084785614386	216.964250850338	268.973136279149
ENSG00000105618	PRPF31	"pre-mRNA processing factor 31"	1285.77533518568	1447.7106550273	1164.29298358683	1281.46774268885	1271.97065798573	1103.5638610526	1279.96691656303	1090.83905073453	1242.02289708337	1023.23642849052
ENSG00000105640	RPL18A	"ribosomal protein L18a"	8189.35661329079	4767.01121092323	7689.04470374537	4932.79268363152	8524.5526946801	5504.26940792404	6262.38397103127	5452.73691269573	8218.00819613062	5610.01112810796
ENSG00000105656	ELL	"elongation factor for RNA polymerase II"	306.872649631973	366.818578131918	290.736745034398	277.460649644684	289.297811921821	246.909240399218	283.617603827219	256.668011937537	282.573200957776	268.973136279149
ENSG00000105662	CRTC1	"CREB regulated transcription coactivator 1"	233.841172374021	246.176023546309	196.516503588065	244.565830356912	227.545146732012	137.004517538591	180.362022292014	182.292622114728	187.73254040643	190.700530483629
ENSG00000105669	COPE	"coatomer protein complex subunit epsilon"	4103.80724130264	4675.71414258818	3984.84321145526	4513.74129009599	4040.10099758106	3893.33716873402	3466.43738011046	3578.76875735633	3830.00366171735	3573.50023913726
ENSG00000105671	DDX49	"DEAD-box helicase 49"	1255.57962824249	1974.29910274557	1308.98835437941	1833.52862290972	1343.79169249996	1464.89445675878	1503.24034936318	1408.75738370262	1330.36762198052	1376.17472371395
ENSG00000105676	ARMC6	"armadillo repeat containing 6"	1509.78534715959	2619.89980025774	1461.08674414277	2346.97384570581	1635.10317828667	2125.82833807132	2099.97715174196	1941.05184027762	1656.46359182144	2023.70264438598
ENSG00000105677	TMEM147	"transmembrane protein 147"	1134.09457472686	1614.00174378044	1156.21696289143	1739.13479364915	1232.36840530966	2058.07885137641	1631.97458088759	2009.59386619276	1225.13346438245	1986.70104891901
ENSG00000105697	HAMP	"hepcid	symbol	descriptionin antimicrobial peptide"	306.872649631973	205.418403753874	308.907791599048	197.368915726631	357.091498706284	299.603285606369	329.210977492115	259.584693891372	299.4626336587	334.437497489947
ENSG00000105698	USF2	"upstream transcription factor 2, c-fos interacting"	1476.78073724494	1442.81974065221	1315.04536990096	1237.13124712707	1400.84578533837	992.153594043201	1204.2014573846	1093.75573268837	1429.7554374898	1145.62632118897
ENSG00000105699	LSR	"lipolysis stimulated lipoprotein receptor"	803.346249837477	1248.81347044022	839.233150596978	1188.50412296254	815.53791527845	966.559343514013	865.60360884383	955.213339881173	802.248053293915	1017.54387534175
ENSG00000105700	KXD1	"KxDL motif containing 1"	1231.70395298508	1022.20110439428	1077.47576111128	993.995626304409	1190.7524787687	992.153594043201	986.291950897966	963.96338574268	1157.57573357875	1003.31249246984
ENSG00000105701	FKBP8	"FK506 binding protein 8"	1617.92811156079	2039.51129441346	1383.01854408724	1852.12134685498	1665.30828625995	1421.23367644428	1822.39396501745	1395.63231491036	1641.52293981678	1475.79440381734
ENSG00000105705	SUGP1	"SURP and G-patch domain containing 1"	865.142115209591	683.097707721216	819.716100583095	670.768271563695	884.674051306171	576.623408981101	591.372876065266	561.461276113361	737.288696751898	621.911431502583
ENSG00000105707	HPN	"hepsin"	447.317798204959	767.873556889481	448.219148594697	792.336081975026	454.419068842396	694.055852585608	529.017232670629	743.753898228089	422.235817523113	734.339356190692
ENSG00000105708	ZNF14	"zinc finger protein 14"	239.45897831694	187.485051045202	238.915612238915	213.101220603391	235.599842191552	281.53675582106	281.60613145965	234.792897283769	248.144741990507	224.85584937622
ENSG00000105722	ERF	"ETS2 repressor factor"	2503.43477331347	2921.50618672176	2268.68881368277	2581.52820932296	2495.61314321422	1924.08542213537	2108.02304121224	2027.09395791577	2432.07830893313	1969.62338947271
ENSG00000105723	GSK3A	"glycogen synthase kinase 3 alpha"	594.785204206594	717.334108346862	469.755203782431	657.896385755436	575.239500735499	657.92279301499	614.840053686904	602.29482346706	531.367536513702	695.914622436528
